FPGA,DAC,Condition,Channel,mean,std,Pedestal,mean_corr,std_corr
210,100,HV,98,227.0,6.8920243760451125,90.0,137.0,6.8920243760451125
210,100,HV,99,225.0,4.69041575982343,82.0,143.0,4.69041575982343
210,100,HV,100,225.2,3.2710854467592254,81.0,144.2,3.2710854467592254
210,100,HV,101,222.2,2.280350850198273,83.0,139.2,2.280350850198273
210,100,HV,102,233.4,2.6076809620810595,89.0,144.4,2.6076809620810595
210,100,HV,103,228.2,0.8366600265340772,88.0,140.2,0.8366600265340772
210,100,HV,105,229.2,2.167948338867878,90.0,139.2,2.167948338867878
210,100,HV,106,230.4,2.6076809620810564,84.0,146.4,2.6076809620810564
210,100,HV,107,230.8,6.340346993658942,88.0,142.8,6.340346993658942
210,100,HV,108,238.2,2.280350850198278,91.0,147.2,2.280350850198278
210,100,HV,109,227.6,1.8165902124584972,84.0,143.6,1.8165902124584972
210,100,HV,110,243.6,2.7018512172212588,83.0,160.6,2.7018512172212588
210,100,HV,111,226.2,4.086563348340509,83.0,143.2,4.086563348340509
210,100,HV,112,229.6,5.272570530585627,70.0,159.6,5.272570530585627
210,100,HV,115,236.4,3.435112807463532,56.0,180.4,3.435112807463532
210,100,HV,116,240.6,3.78153408023781,64.0,176.6,3.78153408023781
210,100,HV,117,233.4,2.40831891575846,61.0,172.4,2.40831891575846
210,100,HV,118,211.2,2.5884358211089586,53.0,158.2,2.5884358211089586
210,100,HV,119,253.6,1.34164078649987,81.0,172.6,1.34164078649987
210,100,HV,120,256.0,2.23606797749979,82.0,174.0,2.23606797749979
210,100,HV,121,248.4,3.7815340802378112,86.0,162.4,3.7815340802378112
210,100,HV,122,241.8,3.834057902536167,84.0,157.8,3.834057902536167
210,100,HV,124,225.8,4.024922359499622,64.0,161.8,4.024922359499622
210,100,HV,125,245.0,1.8708286933869682,80.0,165.0,1.8708286933869682
210,100,HV,126,238.8,1.6431676725154976,90.0,148.8,1.6431676725154976
210,100,HV,127,234.6,2.7018512172212605,83.0,151.6,2.7018512172212605
210,100,HV,128,235.2,3.2710854467592276,82.0,153.2,3.2710854467592276
210,100,HV,129,237.2,2.280350850198275,82.0,155.2,2.280350850198275
210,100,HV,130,234.0,3.000000000000002,81.0,153.0,3.000000000000002
210,100,HV,131,250.8,2.4899799195977472,82.0,168.8,2.4899799195977472
210,100,HV,134,229.8,2.5884358211089595,79.0,150.8,2.5884358211089595
210,100,HV,135,234.4,2.60768096208106,81.0,153.4,2.60768096208106
210,100,HV,136,242.0,2.3452078799117158,85.0,157.0,2.3452078799117158
210,100,HV,137,249.2,2.167948338867878,85.0,164.2,2.167948338867878
210,100,HV,138,236.8,3.0331501776206204,85.0,151.8,3.0331501776206204
210,100,HV,139,248.8,1.6431676725155002,82.0,166.8,1.6431676725155002
210,100,HV,140,249.6,1.1401754250991367,81.0,168.6,1.1401754250991367
210,100,HV,141,256.0,4.0000000000000036,80.0,176.0,4.0000000000000036
210,100,HV,143,252.6,1.5165750888103104,82.0,170.6,1.5165750888103104
210,100,HV,144,251.6,2.8809720581775857,83.0,168.6,2.8809720581775857
210,100,HV,145,253.8,1.3038404810405295,88.0,165.8,1.3038404810405295
210,100,HV,146,246.8,4.658325879540846,92.0,154.8,4.658325879540846
210,100,HV,147,249.2,3.420526275297412,81.0,168.2,3.420526275297412
210,100,HV,148,249.0,4.242640687119284,79.0,170.0,4.242640687119284
210,100,HV,149,245.2,5.84807660688538,75.0,170.2,5.84807660688538
210,100,HV,150,240.0,2.1213203435596437,84.0,156.0,2.1213203435596437
210,100,NoHV,1,262.0,17.01469952717355,86.0,176.0,17.01469952717355
210,100,NoHV,2,262.2,22.79692961782354,89.0,173.2,22.79692961782354
210,100,NoHV,3,263.0,28.731515797117282,91.0,172.0,28.731515797117282
210,100,NoHV,4,267.2,22.565460332109335,77.0,190.2,22.565460332109335
210,100,NoHV,5,242.8,19.511535049810917,62.0,180.8,19.511535049810917
210,100,NoHV,6,281.4,11.886967653695372,79.0,202.39999999999998,11.886967653695372
210,100,NoHV,7,250.6,16.56200470957547,84.0,166.6,16.56200470957547
210,100,NoHV,8,269.6,22.908513701242164,75.0,194.60000000000002,22.908513701242164
210,100,NoHV,10,247.4,8.905054744357274,46.0,201.4,8.905054744357274
210,100,NoHV,11,242.4,16.592166826548006,73.0,169.4,16.592166826548006
210,100,NoHV,12,267.2,29.226700121635353,88.0,179.2,29.226700121635353
210,100,NoHV,13,247.2,11.54123043700281,84.0,163.2,11.54123043700281
210,100,NoHV,14,267.8,18.860010604450892,92.0,175.8,18.860010604450892
210,100,NoHV,15,249.6,16.905620367203326,78.0,171.6,16.905620367203326
210,100,NoHV,16,239.2,14.53272169966796,81.0,158.2,14.53272169966796
210,100,NoHV,17,275.6,24.602845363900496,87.0,188.60000000000002,24.602845363900496
210,100,NoHV,20,250.0,26.334388164527383,87.0,163.0,26.334388164527383
210,100,NoHV,21,229.8,10.49761877760857,71.0,158.8,10.49761877760857
210,100,NoHV,22,245.4,18.24280680158621,69.0,176.4,18.24280680158621
210,100,NoHV,23,250.2,7.661592523751182,74.0,176.2,7.661592523751182
210,100,NoHV,24,246.0,22.24859546128699,81.0,165.0,22.24859546128699
210,100,NoHV,25,242.6,15.404544783926589,79.0,163.6,15.404544783926589
210,100,NoHV,26,235.4,6.58027355054484,76.0,159.4,6.58027355054484
210,100,NoHV,27,235.8,9.549869109050656,53.0,182.8,9.549869109050656
210,100,NoHV,29,228.0,10.488088481701514,66.0,162.0,10.488088481701514
210,100,NoHV,30,232.0,9.460443964212253,43.0,189.0,9.460443964212253
210,100,NoHV,31,234.2,10.986355173577811,81.0,153.2,10.986355173577811
210,100,NoHV,32,246.8,10.639548862616307,81.0,165.8,10.639548862616307
210,100,NoHV,33,203.0,18.934096228761486,24.0,179.0,18.934096228761486
210,100,NoHV,34,232.6,10.502380682492898,59.0,173.6,10.502380682492898
210,100,NoHV,35,230.8,3.768288736283357,90.0,140.8,3.768288736283357
210,100,NoHV,36,235.6,28.944775003444057,71.0,164.6,28.944775003444057
210,100,NoHV,39,218.8,3.0331501776206213,80.0,138.8,3.0331501776206213
210,100,NoHV,40,205.8,3.701351104664351,51.0,154.8,3.701351104664351
210,100,NoHV,41,224.0,1.8708286933869707,82.0,142.0,1.8708286933869707
210,100,NoHV,42,216.6,2.5099800796022254,85.0,131.6,2.5099800796022254
210,100,NoHV,43,217.8,1.3038404810405322,85.0,132.8,1.3038404810405322
210,100,NoHV,44,221.6,3.2093613071762426,86.0,135.6,3.2093613071762426
210,100,NoHV,45,227.6,6.268971207462991,79.0,148.6,6.268971207462991
210,100,NoHV,46,200.2,4.08656334834051,47.0,153.2,4.08656334834051
210,100,NoHV,48,216.4,6.107372593840988,66.0,150.4,6.107372593840988
210,100,NoHV,49,241.8,5.403702434442518,85.0,156.8,5.403702434442518
210,100,NoHV,50,213.6,2.073644135332771,77.0,136.6,2.073644135332771
210,100,NoHV,51,214.8,3.7013511046643504,87.0,127.80000000000001,3.7013511046643504
210,100,NoHV,52,218.6,6.10737259384099,81.0,137.6,6.10737259384099
210,100,NoHV,53,204.2,4.324349662087931,59.0,145.2,4.324349662087931
210,100,NoHV,54,225.2,2.4899799195977437,80.0,145.2,2.4899799195977437
210,100,NoHV,55,221.2,4.8682645778552365,80.0,141.2,4.8682645778552365
210,100,NoHV,58,219.4,4.560701700396553,81.0,138.4,4.560701700396553
210,100,NoHV,59,216.4,8.59069263796581,83.0,133.4,8.59069263796581
210,100,NoHV,60,224.4,3.6469165057620936,80.0,144.4,3.6469165057620936
210,100,NoHV,61,219.0,4.358898943540672,88.0,131.0,4.358898943540672
210,100,NoHV,62,228.2,3.271085446759225,83.0,145.2,3.271085446759225
210,100,NoHV,63,223.0,6.0,81.0,142.0,6.0
210,100,NoHV,64,226.6,6.148170459575759,79.0,147.6,6.148170459575759
210,100,NoHV,65,216.2,9.576011695899293,87.0,129.2,9.576011695899293
210,100,NoHV,67,265.0,14.0534693225552,109.0,156.0,14.0534693225552
210,100,NoHV,68,236.6,6.34822809924155,82.0,154.6,6.34822809924155
210,100,NoHV,69,220.8,7.085195833567341,86.0,134.8,7.085195833567341
210,100,NoHV,70,236.4,12.300406497347964,86.0,150.4,12.300406497347964
210,100,NoHV,71,229.4,14.976648490233053,78.0,151.4,14.976648490233053
210,100,NoHV,72,219.0,4.527692569068711,84.0,135.0,4.527692569068711
210,100,NoHV,73,214.8,3.271085446759229,85.0,129.8,3.271085446759229
210,100,NoHV,74,219.0,2.9154759474226495,65.0,154.0,2.9154759474226495
210,100,NoHV,77,231.2,14.096098751072933,91.0,140.2,14.096098751072933
210,100,NoHV,78,214.6,10.502380682492898,57.0,157.6,10.502380682492898
210,100,NoHV,79,227.2,12.557866060760482,83.0,144.2,12.557866060760482
210,100,NoHV,80,232.6,9.73652915571047,87.0,145.6,9.73652915571047
210,100,NoHV,81,263.0,11.853269591129697,106.0,157.0,11.853269591129697
210,100,NoHV,82,243.2,11.122050170719428,82.0,161.2,11.122050170719428
210,100,NoHV,83,226.8,11.300442469213317,72.0,154.8,11.300442469213317
210,100,NoHV,84,226.6,13.315404612703288,78.0,148.6,13.315404612703288
210,100,NoHV,86,226.2,6.340346993658945,85.0,141.2,6.340346993658945
210,100,NoHV,87,223.2,7.463243262818116,85.0,138.2,7.463243262818116
210,100,NoHV,88,234.6,12.89573572930215,78.0,156.6,12.89573572930215
210,100,NoHV,89,227.8,6.260990336999409,81.0,146.8,6.260990336999409
210,100,NoHV,90,101.6,60.03998667554816,41.0,60.599999999999994,60.03998667554816
210,100,NoHV,91,216.0,9.565563234854498,87.0,129.0,9.565563234854498
210,100,NoHV,92,223.2,9.808159868191382,86.0,137.2,9.808159868191382
210,100,NoHV,93,222.0,10.440306508910547,89.0,133.0,10.440306508910547
210,100,NoHV,96,213.6,9.88938825206089,86.0,127.6,9.88938825206089
210,100,NoHV,97,232.6,7.266360849833983,95.0,137.6,7.266360849833983
210,100,NoHV,98,224.0,6.164414002968976,83.0,141.0,6.164414002968976
210,100,NoHV,99,223.6,5.813776741499454,81.0,142.6,5.813776741499454
210,100,NoHV,100,221.0,11.467344941179713,79.0,142.0,11.467344941179713
210,100,NoHV,101,222.2,12.6964561984831,79.0,143.2,12.6964561984831
210,100,NoHV,102,225.2,7.886697661252142,85.0,140.2,7.886697661252142
210,100,NoHV,103,225.0,9.513148795220225,82.0,143.0,9.513148795220225
210,100,NoHV,105,220.8,5.215361924162122,87.0,133.8,5.215361924162122
210,100,NoHV,106,231.2,5.8480766068853764,84.0,147.2,5.8480766068853764
210,100,NoHV,107,189.8,14.703741020570243,84.0,105.80000000000001,14.703741020570243
210,100,NoHV,108,232.0,2.121320343559644,89.0,143.0,2.121320343559644
210,100,NoHV,109,219.0,6.557438524301999,83.0,136.0,6.557438524301999
210,100,NoHV,110,229.0,8.717797887081348,82.0,147.0,8.717797887081348
210,100,NoHV,111,218.4,2.607680962081061,82.0,136.4,2.607680962081061
210,100,NoHV,112,202.4,14.467204291085407,67.0,135.4,14.467204291085407
210,100,NoHV,115,195.4,5.9833101206606365,65.0,130.4,5.9833101206606365
210,100,NoHV,116,211.4,9.396807968666808,64.0,147.4,9.396807968666808
210,100,NoHV,117,189.0,4.301162633521313,64.0,125.0,4.301162633521313
210,100,NoHV,118,136.8,6.457553716385179,49.0,87.80000000000001,6.457553716385179
210,100,NoHV,119,212.0,6.595452979136461,81.0,131.0,6.595452979136461
210,100,NoHV,120,226.2,3.3466401061363023,81.0,145.2,3.3466401061363023
210,100,NoHV,121,231.4,1.5165750888103098,82.0,149.4,1.5165750888103098
210,100,NoHV,122,233.8,4.658325879540848,79.0,154.8,4.658325879540848
210,100,NoHV,124,190.4,7.469939758793242,69.0,121.4,7.469939758793242
210,100,NoHV,125,223.2,4.6043457732885384,85.0,138.2,4.6043457732885384
210,100,NoHV,126,236.0,2.5495097567963922,98.0,138.0,2.5495097567963922
210,100,NoHV,127,222.4,2.607680962081062,87.0,135.4,2.607680962081062
210,100,NoHV,128,229.0,8.336666000266531,85.0,144.0,8.336666000266531
210,100,NoHV,129,230.2,5.974947698515862,81.0,149.2,5.974947698515862
210,100,NoHV,130,225.2,3.420526275297411,81.0,144.2,3.420526275297411
210,100,NoHV,131,234.8,2.5884358211089586,91.0,143.8,2.5884358211089586
210,100,NoHV,134,222.6,3.507135583350033,86.0,136.6,3.507135583350033
210,100,NoHV,135,232.4,4.219004621945799,85.0,147.4,4.219004621945799
210,100,NoHV,136,228.4,6.542170893518447,77.0,151.4,6.542170893518447
210,100,NoHV,137,229.4,6.4652919500978445,83.0,146.4,6.4652919500978445
210,100,NoHV,138,230.6,3.3615472627943217,89.0,141.6,3.3615472627943217
210,100,NoHV,139,222.6,8.203657720797475,81.0,141.6,8.203657720797475
210,100,NoHV,140,212.2,9.95991967839099,76.0,136.2,9.95991967839099
210,100,NoHV,141,225.4,8.142481194328914,86.0,139.4,8.142481194328914
210,100,NoHV,143,219.4,11.928956366757319,82.0,137.4,11.928956366757319
210,100,NoHV,144,226.8,6.220932405998318,81.0,145.8,6.220932405998318
210,100,NoHV,145,236.4,5.504543577809151,87.0,149.4,5.504543577809151
210,100,NoHV,146,240.0,5.6568542494923815,87.0,153.0,5.6568542494923815
210,100,NoHV,147,225.6,15.899685531481433,84.0,141.6,15.899685531481433
210,100,NoHV,148,220.6,5.594640292279746,74.0,146.6,5.594640292279746
210,100,NoHV,149,197.6,12.700393694685216,77.0,120.6,12.700393694685216
210,100,NoHV,150,226.0,3.9999999999999964,85.0,141.0,3.9999999999999964
210,200,HV,1,453.4,14.69013274276308,107.0,346.4,14.69013274276308
210,200,HV,2,430.2,12.517987058628878,86.0,344.2,12.517987058628878
210,200,HV,3,426.8,9.038805230781337,87.0,339.8,9.038805230781337
210,200,HV,4,430.4,2.073644135332778,89.0,341.4,2.073644135332778
210,200,HV,5,414.6,5.594640292279744,86.0,328.6,5.594640292279744
210,200,HV,6,441.6,16.56200470957547,104.0,337.6,16.56200470957547
210,200,HV,7,417.0,7.648529270389178,86.0,331.0,7.648529270389178
210,200,HV,8,428.6,4.560701700396556,97.0,331.6,4.560701700396556
210,200,HV,10,398.6,4.0373258476372715,82.0,316.6,4.0373258476372715
210,200,HV,11,415.0,10.319883720275147,77.0,338.0,10.319883720275147
210,200,HV,12,415.6,10.334408546211055,89.0,326.6,10.334408546211055
210,200,HV,13,418.4,8.08084154033477,85.0,333.4,8.08084154033477
210,200,HV,14,447.0,11.467344941179714,105.0,342.0,11.467344941179714
210,200,HV,15,414.8,8.318653737234166,86.0,328.8,8.318653737234166
210,200,HV,16,423.0,12.227019260637485,81.0,342.0,12.227019260637485
210,200,HV,17,456.6,10.114346246792234,100.0,356.6,10.114346246792234
210,200,HV,20,439.8,11.256109452204171,89.0,350.8,11.256109452204171
210,200,HV,21,410.6,7.231873892705822,81.0,329.6,7.231873892705822
210,200,HV,22,418.6,5.319774431308154,90.0,328.6,5.319774431308154
210,200,HV,23,420.4,10.014988766843425,87.0,333.4,10.014988766843425
210,200,HV,24,422.8,10.963576058932594,82.0,340.8,10.963576058932594
210,200,HV,25,426.6,8.47348806572595,88.0,338.6,8.47348806572595
210,200,HV,26,411.4,7.635443667528422,77.0,334.4,7.635443667528422
210,200,HV,27,411.4,6.542170893518447,83.0,328.4,6.542170893518447
210,200,HV,29,413.8,6.0991802727907665,82.0,331.8,6.0991802727907665
210,200,HV,30,395.8,7.463243262818114,75.0,320.8,7.463243262818114
210,200,HV,31,406.2,4.024922359499623,81.0,325.2,4.024922359499623
210,200,HV,32,426.6,10.406728592598155,81.0,345.6,10.406728592598155
210,200,HV,33,369.0,7.035623639735146,55.0,314.0,7.035623639735146
210,200,HV,34,406.0,8.306623862918077,83.0,323.0,8.306623862918077
210,200,HV,35,429.8,13.40522286275018,84.0,345.8,13.40522286275018
210,200,HV,36,399.8,12.537942414925984,83.0,316.8,12.537942414925984
210,200,HV,39,400.2,1.483239697419136,80.0,320.2,1.483239697419136
210,200,HV,40,390.6,4.159326868617079,63.0,327.6,4.159326868617079
210,200,HV,41,411.4,2.5099800796022245,77.0,334.4,2.5099800796022245
210,200,HV,42,401.4,5.639148871948667,82.0,319.4,5.639148871948667
210,200,HV,43,399.4,3.2093613071762466,79.0,320.4,3.2093613071762466
210,200,HV,44,407.0,3.6742346141747673,82.0,325.0,3.6742346141747673
210,200,HV,45,414.6,2.880972058177586,83.0,331.6,2.880972058177586
210,200,HV,46,374.4,2.607680962081055,62.0,312.4,2.607680962081055
210,200,HV,48,395.2,4.969909455915669,80.0,315.2,4.969909455915669
210,200,HV,49,428.6,6.8044103344816,101.0,327.6,6.8044103344816
210,200,HV,50,394.2,1.0954451150103304,83.0,311.2,1.0954451150103304
210,200,HV,51,393.2,4.604345773288534,80.0,313.2,4.604345773288534
210,200,HV,52,399.8,5.761944116355176,83.0,316.8,5.761944116355176
210,200,HV,53,381.6,3.577708763999668,68.0,313.6,3.577708763999668
210,200,HV,54,413.0,4.743416490252574,82.0,331.0,4.743416490252574
210,200,HV,55,404.0,5.70087712549569,88.0,316.0,5.70087712549569
210,200,HV,58,401.6,6.387487769068527,86.0,315.6,6.387487769068527
210,200,HV,59,393.0,4.415880433163925,80.0,313.0,4.415880433163925
210,200,HV,60,409.0,2.236067977499784,80.0,329.0,2.236067977499784
210,200,HV,61,400.0,3.8729833462074117,82.0,318.0,3.8729833462074117
210,200,HV,62,409.4,3.577708763999667,81.0,328.4,3.577708763999667
210,200,HV,63,409.8,3.2710854467592236,80.0,329.8,3.2710854467592236
210,200,HV,64,402.8,6.140032573203503,85.0,317.8,6.140032573203503
210,200,HV,65,407.4,6.542170893518446,85.0,322.4,6.542170893518446
210,200,HV,67,440.8,0.836660026534073,125.0,315.8,0.836660026534073
210,200,HV,68,412.2,4.764451699828638,83.0,329.2,4.764451699828638
210,200,HV,69,389.0,7.141428428542853,81.0,308.0,7.141428428542853
210,200,HV,70,412.4,5.412947441089742,87.0,325.4,5.412947441089742
210,200,HV,71,396.2,5.44977063737549,85.0,311.2,5.44977063737549
210,200,HV,72,397.2,2.4899799195977463,83.0,314.2,2.4899799195977463
210,200,HV,73,399.8,5.263078946776303,80.0,319.8,5.263078946776303
210,200,HV,74,407.2,4.96990945591567,79.0,328.2,4.96990945591567
210,200,HV,77,416.0,3.8729833462074157,87.0,329.0,3.8729833462074157
210,200,HV,78,394.8,4.969909455915673,69.0,325.8,4.969909455915673
210,200,HV,79,395.6,6.228964600958975,82.0,313.6,6.228964600958975
210,200,HV,80,405.8,3.8987177379235813,82.0,323.8,3.8987177379235813
210,200,HV,81,442.6,8.876936408468856,120.0,322.6,8.876936408468856
210,200,HV,82,418.8,6.610597552415364,85.0,333.8,6.610597552415364
210,200,HV,83,406.6,2.4083189157584557,81.0,325.6,2.4083189157584557
210,200,HV,84,405.8,2.5884358211089555,88.0,317.8,2.5884358211089555
210,200,HV,86,398.4,3.646916505762096,86.0,312.4,3.646916505762096
210,200,HV,87,395.0,4.472135954999578,85.0,310.0,4.472135954999578
210,200,HV,88,403.8,4.9699094559156665,92.0,311.8,4.9699094559156665
210,200,HV,89,401.4,3.9749213828703605,82.0,319.4,3.9749213828703605
210,200,HV,90,79.8,44.34749147358845,50.0,29.799999999999997,44.34749147358845
210,200,HV,91,387.6,5.31977443130816,87.0,300.6,5.31977443130816
210,200,HV,92,403.6,6.693280212272609,85.0,318.6,6.693280212272609
210,200,HV,93,389.2,3.492849839314595,85.0,304.2,3.492849839314595
210,200,HV,96,379.4,14.06413879339933,85.0,294.4,14.06413879339933
210,200,HV,97,409.8,6.534523701081815,101.0,308.8,6.534523701081815
210,200,HV,98,396.4,5.770615218501402,90.0,306.4,5.770615218501402
210,200,HV,99,394.2,4.868264577855234,82.0,312.2,4.868264577855234
210,200,HV,100,397.6,4.827007354458863,81.0,316.6,4.827007354458863
210,200,HV,101,391.6,5.128352561983239,83.0,308.6,5.128352561983239
210,200,HV,102,403.2,5.357238094391555,89.0,314.2,5.357238094391555
210,200,HV,103,402.2,3.2710854467592227,88.0,314.2,3.2710854467592227
210,200,HV,105,397.4,2.7018512172212588,90.0,307.4,2.7018512172212588
210,200,HV,106,405.6,5.941380311005177,84.0,321.6,5.941380311005177
210,200,HV,107,401.6,2.880972058177589,88.0,313.6,2.880972058177589
210,200,HV,108,409.8,3.0331501776206213,91.0,318.8,3.0331501776206213
210,200,HV,109,392.0,3.082207001484488,84.0,308.0,3.082207001484488
210,200,HV,110,413.2,3.1144823004794913,83.0,330.2,3.1144823004794913
210,200,HV,111,396.6,4.505552130427531,83.0,313.6,4.505552130427531
210,200,HV,112,401.6,3.6469165057620896,70.0,331.6,3.6469165057620896
210,200,HV,115,415.6,3.6469165057620963,56.0,359.6,3.6469165057620963
210,200,HV,116,423.8,3.9623225512317948,64.0,359.8,3.9623225512317948
210,200,HV,117,402.0,1.581138830084184,61.0,341.0,1.581138830084184
210,200,HV,118,390.8,3.1937438845342694,53.0,337.8,3.1937438845342694
210,200,HV,119,422.0,2.6457513110645907,81.0,341.0,2.6457513110645907
210,200,HV,120,437.2,4.494441010848846,82.0,355.2,4.494441010848846
210,200,HV,121,425.6,0.8944271909999183,86.0,339.6,0.8944271909999183
210,200,HV,122,427.0,4.123105625617661,84.0,343.0,4.123105625617661
210,200,HV,124,403.0,2.7386127875258266,64.0,339.0,2.7386127875258266
210,200,HV,125,409.2,3.346640106136309,80.0,329.2,3.346640106136309
210,200,HV,126,420.0,2.236067977499784,90.0,330.0,2.236067977499784
210,200,HV,127,407.0,4.358898943540674,83.0,324.0,4.358898943540674
210,200,HV,128,421.6,3.2093613071762475,82.0,339.6,3.2093613071762475
210,200,HV,129,414.4,3.714835124201346,82.0,332.4,3.714835124201346
210,200,HV,130,414.6,4.393176527297766,81.0,333.6,4.393176527297766
210,200,HV,131,422.0,3.2403703492039355,82.0,340.0,3.2403703492039355
210,200,HV,134,407.4,3.130495168499711,79.0,328.4,3.130495168499711
210,200,HV,135,420.6,4.15932686861708,81.0,339.6,4.15932686861708
210,200,HV,136,414.2,5.890670590009257,85.0,329.2,5.890670590009257
210,200,HV,137,423.8,3.346640106136304,85.0,338.8,3.346640106136304
210,200,HV,138,417.0,2.999999999999996,85.0,332.0,2.999999999999996
210,200,HV,139,423.0,3.6742346141747686,82.0,341.0,3.6742346141747686
210,200,HV,140,426.4,3.2093613071762452,81.0,345.4,3.2093613071762452
210,200,HV,141,434.2,4.7644516998286335,80.0,354.2,4.7644516998286335
210,200,HV,143,435.6,4.159326868617086,82.0,353.6,4.159326868617086
210,200,HV,144,423.6,4.449719092257398,83.0,340.6,4.449719092257398
210,200,HV,145,430.4,4.979959839195485,88.0,342.4,4.979959839195485
210,200,HV,146,434.2,2.774887385102316,92.0,342.2,2.774887385102316
210,200,HV,147,425.0,4.123105625617661,81.0,344.0,4.123105625617661
210,200,HV,148,425.4,3.209361307176242,79.0,346.4,3.209361307176242
210,200,HV,149,423.4,6.503845016603635,75.0,348.4,6.503845016603635
210,200,HV,150,417.4,2.6076809620810604,84.0,333.4,2.6076809620810604
210,200,NoHV,1,452.0,17.478558292948538,86.0,366.0,17.478558292948538
210,200,NoHV,2,438.4,8.648699324175857,89.0,349.4,8.648699324175857
210,200,NoHV,3,440.6,18.28387267512001,91.0,349.6,18.28387267512001
210,200,NoHV,4,453.2,30.310064335134626,77.0,376.2,30.310064335134626
210,200,NoHV,5,405.0,31.725384158430618,62.0,343.0,31.725384158430618
210,200,NoHV,6,419.0,16.385969608173934,79.0,340.0,16.385969608173934
210,200,NoHV,7,436.6,38.25963930828412,84.0,352.6,38.25963930828412
210,200,NoHV,8,445.0,20.099751242241783,75.0,370.0,20.099751242241783
210,200,NoHV,10,382.6,41.398067587751,46.0,336.6,41.398067587751
210,200,NoHV,11,416.6,28.693204770467872,73.0,343.6,28.693204770467872
210,200,NoHV,12,417.4,16.846364592991563,88.0,329.4,16.846364592991563
210,200,NoHV,13,417.8,16.976454282328802,84.0,333.8,16.976454282328802
210,200,NoHV,14,450.8,31.252199922565453,92.0,358.8,31.252199922565453
210,200,NoHV,15,407.8,20.753312988532695,78.0,329.8,20.753312988532695
210,200,NoHV,16,442.0,37.52998800959041,81.0,361.0,37.52998800959041
210,200,NoHV,17,442.4,13.83112432161608,87.0,355.4,13.83112432161608
210,200,NoHV,20,440.6,31.2697937313312,87.0,353.6,31.2697937313312
210,200,NoHV,21,425.2,28.54295009279875,71.0,354.2,28.54295009279875
210,200,NoHV,22,414.4,23.543576618687315,69.0,345.4,23.543576618687315
210,200,NoHV,23,425.4,27.254357449773057,74.0,351.4,27.254357449773057
210,200,NoHV,24,420.4,27.754278949380033,81.0,339.4,27.754278949380033
210,200,NoHV,25,416.8,17.46997424153797,79.0,337.8,17.46997424153797
210,200,NoHV,26,414.0,19.157244060668017,76.0,338.0,19.157244060668017
210,200,NoHV,27,390.6,21.454603235669484,53.0,337.6,21.454603235669484
210,200,NoHV,29,420.2,22.398660674245683,66.0,354.2,22.398660674245683
210,200,NoHV,30,380.2,13.9534941860453,43.0,337.2,13.9534941860453
210,200,NoHV,31,405.6,21.030929603800203,81.0,324.6,21.030929603800203
210,200,NoHV,32,418.4,14.587666023048383,81.0,337.4,14.587666023048383
210,200,NoHV,33,346.2,16.991174179555692,24.0,322.2,16.991174179555692
210,200,NoHV,34,386.0,33.54101966249684,59.0,327.0,33.54101966249684
210,200,NoHV,35,422.2,14.042791745233568,90.0,332.2,14.042791745233568
210,200,NoHV,36,375.6,32.36201477040637,71.0,304.6,32.36201477040637
210,200,NoHV,39,390.8,6.220932405998322,80.0,310.8,6.220932405998322
210,200,NoHV,40,371.6,8.502940667792535,51.0,320.6,8.502940667792535
210,200,NoHV,41,403.0,2.0,82.0,321.0,2.0
210,200,NoHV,42,393.8,4.604345773288534,85.0,308.8,4.604345773288534
210,200,NoHV,43,389.2,4.4944410108488455,85.0,304.2,4.4944410108488455
210,200,NoHV,44,400.4,3.435112807463532,86.0,314.4,3.435112807463532
210,200,NoHV,45,400.6,4.505552130427527,79.0,321.6,4.505552130427527
210,200,NoHV,46,359.2,9.679876032264042,47.0,312.2,9.679876032264042
210,200,NoHV,48,382.2,11.88276062201035,66.0,316.2,11.88276062201035
210,200,NoHV,49,409.0,8.185352771872457,85.0,324.0,8.185352771872457
210,200,NoHV,50,388.0,2.6457513110645907,77.0,311.0,2.6457513110645907
210,200,NoHV,51,389.2,5.495452665613628,87.0,302.2,5.495452665613628
210,200,NoHV,52,391.0,3.391164991562634,81.0,310.0,3.391164991562634
210,200,NoHV,53,367.6,6.655824516917496,59.0,308.6,6.655824516917496
210,200,NoHV,54,402.8,6.058052492344388,80.0,322.8,6.058052492344388
210,200,NoHV,55,393.2,5.403702434442518,80.0,313.2,5.403702434442518
210,200,NoHV,58,398.8,6.220932405998314,81.0,317.8,6.220932405998314
210,200,NoHV,59,383.6,10.502380682492904,83.0,300.6,10.502380682492904
210,200,NoHV,60,405.2,8.899438184514795,80.0,325.2,8.899438184514795
210,200,NoHV,61,396.2,14.75466028073843,88.0,308.2,14.75466028073843
210,200,NoHV,62,400.4,3.5777087639996656,83.0,317.4,3.5777087639996656
210,200,NoHV,63,408.4,14.135062787267692,81.0,327.4,14.135062787267692
210,200,NoHV,64,397.6,6.426507605223857,79.0,318.6,6.426507605223857
210,200,NoHV,65,401.2,6.496152707564692,87.0,314.2,6.496152707564692
210,200,NoHV,67,420.0,9.772410142846033,109.0,311.0,9.772410142846033
210,200,NoHV,68,411.0,7.582875444051557,82.0,329.0,7.582875444051557
210,200,NoHV,69,382.8,11.099549540409292,86.0,296.8,11.099549540409292
210,200,NoHV,70,400.4,10.87658034494298,86.0,314.4,10.87658034494298
